	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
292	10/20/2022	78.85294118	57	90	17.31647059	11.22	25.39	0	0	0	0	0
293	10/21/2022	81.01076923	59.7	90.3	16.37030769	11.81	21.96	0.003076923	0	0	0	0
294	10/22/2022	66.98857143	56.1	80.7	21.579	17.29	26.49	0.002857143	0	0	0	0
295	10/23/2022	73.53384615	56.2	89.3	20.24353846	13.98	27.16	0	0	0	0	0
296	10/24/2022	68.29166667	58.3	82.6	20.90472222	16.41	25.05	0	0	0	0	0
297	10/25/2022	68.85373134	56.1	89.4	21.25626866	14.2	26.18	0	0	0	0	0
298	10/26/2022	82.62205882	59.3	93.3	17.26161765	10.7	25.48	0.002941176	0	0	0	0
299	10/27/2022	79.99253731	62.1	89.3	17.82910448	13.35	24.85	0	0	0	0	0
300	10/28/2022	80.2826087	56.8	90.6	17.53826087	13.62	25.03	0	0	0	0	0
301	10/29/2022	75.77826087	48.9	87.9	17.40449275	12.11	26.58	0	0	0	0	0
302	10/30/2022	70.14246575	42.2	82	17.42232877	12.21	26.96	0	0	0	0	0
303	10/31/2022	71.64929577	48.5	82.9	16.66295775	10.41	26.16	0	0	0	0	0
304	11/1/2022	69.04782609	42	86.3	15.77275362	8.89	24.84	0	0	0	0	0
305	11/2/2022	79.06769231	66.9	87.8	14.28369231	9.63	19.73	0	0	0	0	0
306	11/4/2022	72.67666667	51.4	86.5	14.30566667	8.81	21.85	0.16	0	0	0	0
307	11/5/2022	73.26197183	50.2	86.4	11.74112676	7.44	18.35	0.03943662	0	0	0	0
308	11/6/2022	75.02028986	51.6	86.1	10.72188406	6.37	18.54	0	0	0	0	0
309	11/7/2022	71.93857143	52.1	83.7	10.67942857	5.1	19.07	0	0	0	0	0
310	11/8/2022	81.83188406	64.8	90.9	11.45695652	5.31	19.57	0	0	0	0	0
311	11/9/2022	83.48923077	54.9	93.1	12.19184615	6.86	21.97	0.006153846	0	0	0	0
312	11/10/2022	90.10289855	86.7	93.2	11.9915942	7.88	14.22	0.011594203	0	0	0	0
313	11/11/2022	84.42272727	70.4	91.7	13.73181818	8.63	19.19	0.006060606	0	0	0	0
314	11/12/2022	88.09538462	77	91.8	10.34769231	7.45	15.59	0	0	0	0	0
315	11/13/2022	88.84285714	82.7	91.7	10.71349206	7.99	13.39	0.00952381	0	0	0	0
316	11/14/2022	89.21538462	81.1	93.3	9.764230769	6.07	13.63	0	0	0	0	0
317	11/15/2022	90.31153846	85.4	93.7	7.970769231	4.43	12.03	0.084615385	0	0	0	0
318	11/16/2022	92.48596491	88.8	94.8	10.02614035	6.85	11.91	0.045614035	0	0	0	0
319	11/17/2022	93.20166667	89.9	94.2	9.843833333	6.51	12.64	0	0	0	0	0
320	11/18/2022	89.15757576	70.8	95.3	11.53878788	7.46	17.03	0	0	0	0	0
321	11/19/2022	91.77096774	86.7	93.7	9.280645161	6.63	11.73	0.309677419	0	0	0	0
322	11/20/2022	84.16956522	67.6	94	9.647391304	4.54	14.65	0.014492754	0	0	0	0
323	11/21/2022	83.24603175	68.3	90.1	8.483492063	1.86	15.27	0	0	0	0	0
324	11/22/2022	90.27761194	88	92.8	8.489253731	7.44	10	0.597014925	0	0	0	0
325	11/23/2022	78.0084507	48.7	90.9	9.01943662	3.35	16.99	0.025352113	0	0	0	0
326	11/24/2022	79.24782609	59.1	91	7.620724638	2.8	14.72	0	0	0	0	0
327	11/25/2022	84.74285714	71.3	91.3	7.625238095	3.37	12.57	0.019047619	0	0	0	0
328	11/26/2022	86.59558824	78.4	91.6	8.628970588	4.47	12.45	0.141176471	0	0	0	0
329	11/27/2022	85.90724638	72.8	91.5	6.494927536	3.21	12.03	0.002898551	0	0	0	0
330	11/28/2022	87.26612903	81.7	91.2	5.603548387	3.58	8.38	0.003225806	0	0	0	0
331	11/29/2022	91.86984127	90.7	92.5	6.086825397	5.45	6.68	0.136507937	0	0	0	0
332	11/30/2022	84.72857143	77.2	90.3	5.185857143	2.64	6.98	0.017142857	0	0	0	0
333	12/1/2022	77.93970588	68.9	85.1	6.987352941	4.68	9.33	0	0	0	0	0
334	12/2/2022	85.75689655	78.6	89.8	5.869655172	1.57	8.02	0	0	0	0	0
335	12/3/2022	92.66862745	89.5	94.4	7.148431373	6.28	8.13	0.11372549	0	0	0	0
336	12/4/2022	93.69	90.6	95	8.752666667	7.41	11.22	0.04	0	0	0	0
337	12/5/2022	88.72461538	69	95.2	10.73707692	7.94	18.78	0.181538462	0	0	0	0
338	12/6/2022	91.9119403	85.6	94.8	7.307164179	4.46	10.69	0.020895522	0	0	0	0
339	12/7/2022	93.61666667	91.1	95.1	5.654	2.31	7.35	0.006666667	0	0	0	0
340	12/8/2022	94.14363636	88.4	95.9	5.307636364	3.38	9.11	0.003636364	0	0	0	0
341	12/9/2022	94.71525424	94.2	95.2	5.862711864	4.99	6.55	0.322033898	0	0	0	0
342	12/10/2022	92.92363636	90	95.2	5.866181818	4.25	7	0.021818182	0	0	0	0
343	12/11/2022	90.89090909	87.3	93.2	5.516515152	3.37	7.57	0.066666667	0	0	0	0
344	12/12/2022	91.88	89.2	94.2	1.462	-0.81	4.31	0.003333333	0	0	0	0
345	12/13/2022	93.1016129	88.9	95.4	1.261935484	0.54	2.28	0.035483871	0	0	0	0
346	12/14/2022	89.25967742	87.2	90.9	2.735322581	2.19	3.3	0.012903226	0	0	0	0
347	12/15/2022	92.92833333	90.4	95	4.278666667	1.46	5.73	0.343333333	0	0	0	0
348	12/16/2022	94.21864407	92.6	95.2	5.021525424	3.97	6.31	0.06440678	0	0	0	0
349	12/17/2022	92.71612903	86.9	96.1	6.730645161	3.5	10.34	0.003225806	0	0	0	0
350	12/18/2022	86.29538462	76.1	92.2	6.022307692	1.83	9.87	0	0	0	0	0
351	12/19/2022	93.46428571	92.1	94.8	3.449464286	1.11	4.79	0.003571429	0	0	0	0
352	12/20/2022	90.25689655	85.8	93.5	6.080862069	3.93	8.24	0	0	0	0	0
353	12/21/2022	92.37222222	89.2	94.6	5.872962963	4.4	7.21	0	0	0	0	0
354	12/22/2022	92.67413793	87.8	94.9	6.296896552	3.29	9.9	0.003448276	0	0	0	0
355	12/23/2022	93.80677966	90.2	95.9	6.862372881	3.89	10.38	0.003389831	0	0	0	0
356	12/24/2022	94.72857143	93.8	95.3	8.222857143	6.27	9.59	0	0	0	0	0
357	12/25/2022	94.60535714	92	96.3	9.834821429	8.48	12.01	0.003571429	0	0	0	0
358	12/26/2022	95.27931034	93.7	96.3	9.217586207	7.74	10.18	0	0	0	0	0
359	12/27/2022	97.05178571	96.3	97.5	7.852857143	6.39	9.52	0.007142857	0	0	0	0
360	12/28/2022	96.37017544	92.4	97.7	7.906315789	4.3	10.9	0	0	0	0	0
361	12/29/2022	95.39122807	92.5	97	8.728421053	6.01	11.4	0.003508772	0	0	0	0
362	12/30/2022	95.76428571	93.6	97.1	8.783035714	7.29	10.36	0.003571429	0	0	0	0
363	12/31/2022	91.13793103	81.1	95.5	9.849137931	7.01	13.19	0	0	0	0	0
