	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
3822	10/31/2020	81.22298789	49.3	96.3	2.89553695	-2.11	10.94	0.013425341	0	0	0	0
3769	10/31/2020	82.67080692	67.0	92.6	12.489155454	8.28	17.21	0.004879039	1	0	0	0
4980	10/31/2020	65.89697643	61.9	79.7	21.347991079	16.01	23.97	0.000110558	0	0	0	0
5522	10/31/2020	48.03595592	25.2	81.2	20.993880806	10.05	31.65	0.006835353	0	0	0	0
4832	10/31/2021	68.22829817	54.3	91.8	17.963719455	14.46	21.93	0.004282898	0	0	0	0
1093	10/31/2021	69.38895505	42.1	93.4	10.304762581	3.53	18.14	0.000226655	0	1	0	0
5651	10/31/2021	77.69619131	52.3	91.2	12.107666605	7.0	19.52	0.000222611	0	0	0	0
2189	10/31/2021	61.14035702	39.7	84.8	20.601914111	13.0	30.18	0.000241511	0	0	0	0
2119	10/31/2022	84.30014335	63.3	94.0	22.125452917	15.6	26.76	0.00934556	1	0	0	0
5984	10/31/2022	87.57417576	62.4	91.2	14.641248834	11.8	22.88	0.086455294	0	0	0	0
3608	10/31/2023	81.04588063	61.5	87.2	28.555165381	20.27	35.16	0.003209567	0	0	0	0
2442	10/31/2023	73.76004619	50.7	84.8	7.90411921	1.77	17.18	9.8668e-05	0	0	0	0
4602	10/31/2023	77.89171663	61.1	92.5	3.960821406	-3.56	11.66	0.004006715	0	0	0	0
4664	10/31/2023	57.62399976	33.6	72.9	17.234341969	11.32	26.7	3.092e-06	1	0	0	0
5768	10/31/2023	71.27224522	61.2	81.2	10.793841153	6.53	17.16	0.000324178	0	0	0	0
5242	10/31/2023	91.00379628	94.6	91.3	5.234546684	1.18	10.35	0.013862226	0	0	0	0
3887	10/31/2023	97.04353833	97.6	96.3	0.659028023	-1.04	3.39	0.139965254	0	1	0	0
1132	10/4/2020	52.91472483	29.4	70.9	6.004403571	-1.35	16.53	0.000662943	0	0	0	0
4925	10/4/2020	79.52994216	55.3	95.1	14.421516243	6.53	20.2	0.00069524	1	0	0	0
3645	10/4/2020	85.02069824	66.8	95.3	10.902914656	8.6	15.16	0.025855104	0	0	0	0
1238	10/4/2020	86.49347838	63.1	95.6	6.027675109	4.07	10.39	0.019864367	1	1	0	0
3590	10/4/2020	59.4926603	42.1	87.1	7.540821255	0.87	15.23	1.1756e-05	0	0	0	0
1810	10/4/2020	81.19772625	47.1	93.6	4.979644942	-0.12	11.21	0.000197367	0	0	0	0
446	10/4/2021	53.84533994	29.2	72.2	14.172512024	6.06	25.6	0.0	0	0	0	0
4082	10/4/2021	84.74477634	62.6	95.5	4.907351187	2.2	8.77	0.011405974	0	0	0	0
4323	10/4/2021	54.92798169	38.3	72.1	15.433304331	5.63	21.76	4.45e-07	0	0	0	0
3575	10/4/2021	77.42518902	51.1	93.1	21.853468062	15.94	28.24	0.010464082	0	0	0	0
5938	10/4/2022	78.93364033	54.9	93.0	16.397612782	9.21	26.49	0.002183254	0	0	0	0
2220	10/4/2022	75.78523957	50.0	93.5	20.810891356	15.67	28.97	0.007401033	0	1	0	0
1323	10/4/2022	66.72862812	43.2	87.8	21.149381262	16.24	27.72	0.010639696	0	0	0	0
4407	10/4/2022	64.08263999	47.4	81.3	6.183616036	-1.05	14.82	0.000911639	0	0	0	0
3818	10/4/2023	71.37941733	48.9	84.7	6.239684247	1.56	15.0	0.003557653	0	0	0	0
3255	10/4/2023	71.12982641	48.3	89.4	17.622120532	11.49	26.93	0.003974252	0	0	0	0
1313	10/4/2023	85.32281203	79.8	91.5	15.48397931	9.59	17.45	0.033835563	0	0	0	0
117	10/4/2023	59.52791281	38.6	82.1	20.943971861	13.07	29.14	2.0219e-05	1	0	0	0
2656	10/4/2023	65.11676858	38.4	89.0	19.711107233	14.2	26.97	0.000850026	0	0	0	0
5347	10/5/2020	58.65754358	30.4	90.2	24.051126204	14.55	33.51	4.2e-08	1	1	0	0
3791	10/5/2020	84.01255224	55.2	96.6	12.755758622	5.55	21.84	3.9699e-05	1	0	0	0
2073	10/5/2020	66.1134078	30.4	91.3	11.654713132	5.04	20.49	0.006457335	0	0	0	0
995	10/5/2020	91.68350173	69.2	98.5	5.541526773	1.91	9.68	0.029385883	0	0	0	0
1724	10/5/2020	63.35564559	35.4	91.0	18.832254325	9.47	26.45	1.3852e-05	1	0	0	0
1579	10/5/2021	45.52623504	31.9	65.5	21.234141682	16.55	27.56	0.000263412	0	0	0	0
4162	10/5/2022	44.97688561	36.3	57.5	27.353522181	19.11	35.32	0.000146221	0	0	0	0
1437	10/5/2022	58.61512304	42.2	87.7	28.044680444	19.9	36.31	5.292e-06	0	0	0	0
5488	10/5/2022	89.79791276	89.8	97.6	11.041346514	5.46	16.12	0.003954208	0	0	0	0
4424	10/5/2022	90.19242785	66.8	90.0	7.513877274	4.33	16.17	0.012516822	0	0	0	0
5159	10/5/2022	70.06963209	42.3	78.3	19.802500224	12.81	30.31	9.3188e-05	0	0	0	0
5276	10/5/2023	77.28827948	55.8	90.2	18.124583427	11.3	24.72	0.000288144	0	0	0	0
5560	10/5/2023	90.85597577	79.3	95.7	12.432716976	7.6	15.24	0.018193535	0	0	0	0
666	10/5/2023	45.30095215	25.2	72.9	21.193721124	9.3	31.38	0.000431087	0	0	0	0
3205	10/5/2023	58.328808	42.1	84.8	13.444763127	5.09	20.3	2.8e-08	0	0	0	0
4029	10/6/2020	92.62423551	86.6	97.5	2.856097488	-0.56	5.1	0.03484299	0	0	0	0
2204	10/6/2020	78.7107031	53.9	91.7	12.156065744	5.51	21.12	0.050186412	0	0	0	0
2661	10/6/2020	65.30397749	36.8	90.8	19.625883746	11.59	30.23	6.48e-06	0	1	0	0
1687	10/6/2020	81.1111732	56.9	96.8	12.457629383	6.97	16.01	0.04220193	1	1	0	0
3527	10/6/2021	85.3042316	72.7	89.9	2.21719987	-2.54	6.53	0.006948535	0	0	0	0
2865	10/6/2021	68.52430255	58.3	81.9	6.440797005	1.3	10.11	0.003461425	0	0	0	0
2432	10/6/2021	49.00699509	34.0	79.5	17.067002515	5.71	25.81	0.00066792	0	0	0	0
2150	10/6/2021	42.88700112	13.2	82.7	30.61056303	21.58	39.93	4.16e-07	0	0	0	0
2054	10/6/2022	62.17843128	47.2	80.1	26.484531013	19.7	32.03	0.000677104	0	0	0	0
2687	10/6/2022	85.63851279	75.9	91.0	11.488290545	7.79	15.66	0.000257893	0	1	0	0
4055	10/6/2022	90.64518565	67.0	97.5	17.534061074	11.16	23.96	0.031611052	0	0	0	0
424	10/6/2022	91.48263937	68.9	97.5	21.949832825	18.53	28.12	0.006196253	0	0	0	0
73	10/6/2022	91.89451119	88.0	94.4	13.328333019	9.66	15.27	0.000246807	0	0	0	0
2449	10/6/2023	70.61190584	51.9	81.9	19.391832323	15.62	29.5	0.000338295	0	0	0	0
5017	10/6/2023	67.59616745	38.2	86.4	27.39947889	18.92	35.98	0.000891376	0	0	0	0
2578	10/6/2023	67.284103	40.5	80.8	9.503856503	-1.41	21.59	0.000839326	1	0	0	0
737	10/6/2023	65.39048221	40.5	80.3	19.270764121	10.76	29.05	0.000333763	0	0	0	1
1751	10/6/2023	79.01458377	56.9	87.0	15.922283968	10.84	23.65	0.001333635	0	0	0	0
2013	10/6/2023	93.94871287	88.0	96.7	0.386917308	-3.96	4.87	0.011592182	0	0	0	0
4578	10/7/2020	80.30040256	54.2	93.5	12.754199883	3.41	24.39	4.2715e-05	0	0	0	0
120	10/7/2021	87.30961833	60.8	96.6	1.256988481	-2.34	5.57	0.019161934	0	0	0	0
5186	10/7/2021	78.21007419	62.2	86.5	4.278847888	0.32	8.77	2.3859e-05	0	0	0	0
4635	10/7/2021	82.98061483	67.2	88.7	6.171858529	2.73	11.29	1.62e-06	0	0	0	0
4941	10/7/2022	37.19154159	16.3	44.8	26.790469541	17.21	38.32	4.69e-07	0	1	0	0
4777	10/7/2022	82.13405367	66.3	88.8	1.653759881	-2.81	5.71	0.020884979	0	0	0	0
3647	10/7/2023	46.57390658	30.6	69.5	29.88793194	20.83	39.98	5.57e-07	0	0	0	0
2252	10/7/2023	96.2338174	97.6	97.8	4.582948515	2.42	6.52	0.010277343	1	0	0	0
2784	10/7/2023	74.48933349	56.0	91.3	10.168534587	3.93	18.64	0.010495817	0	0	0	0
1086	10/7/2023	76.71013123	46.1	94.4	10.870936355	0.27	21.25	0.010963312	0	0	0	0
4068	10/7/2023	79.56092202	55.5	94.2	24.943711938	16.91	32.27	5.5562e-05	0	0	0	0
879	10/8/2020	81.83454732	48.3	94.2	12.832441991	12.62	18.92	2.5436e-05	0	0	0	0
3416	10/8/2020	60.63985243	36.2	82.3	20.291400119	13.95	25.67	1.2034e-05	0	0	0	0
631	10/8/2020	65.33538103	52.7	89.9	19.496170887	15.16	23.19	0.011308067	0	0	0	0
3100	10/8/2020	73.859627	37.1	88.7	13.602971629	7.34	24.56	0.001160897	0	0	0	0
3811	10/8/2021	54.16463699	28.4	79.4	26.375094865	16.47	35.81	6.7e-08	1	1	0	0
3264	10/8/2021	71.70226713	55.1	80.6	12.689180438	8.68	18.42	0.0	0	0	0	0
3394	10/8/2022	71.66899764	56.3	86.8	12.249677107	5.85	18.31	8.805e-06	0	1	0	0
2200	10/8/2022	68.108243	48.2	89.6	14.418296457	4.99	17.87	6.9058e-05	0	0	0	0
1150	10/8/2022	81.91735396	62.6	95.6	17.363279591	12.07	22.42	0.001850101	1	0	0	0
2754	10/8/2022	78.03674723	55.2	90.5	8.667538039	2.05	14.55	0.00843901	0	0	0	0
2438	10/8/2022	88.87484266	84.6	94.9	6.688875802	3.87	11.37	0.030247675	0	1	0	0
5570	10/8/2022	71.56045725	49.3	86.8	12.774695288	8.07	21.96	0.000358882	0	0	0	0
4359	10/8/2022	66.90066338	52.6	89.1	28.097882823	20.44	35.44	0.00011712	0	1	0	0
5001	10/8/2023	62.26020671	53.1	78.9	12.570929394	3.72	17.61	5.972e-05	0	1	1	0
1580	10/8/2023	75.51292668	57.5	90.4	6.977353668	0.16	15.39	1.863e-06	0	0	0	0
3144	10/8/2023	84.52772773	61.7	93.6	17.921051148	15.89	23.64	0.054211845	0	0	0	0
1664	10/8/2023	71.9079521	62.2	90.9	15.427684038	6.86	20.33	0.001084767	0	0	0	0
555	10/8/2023	98.20851064	97.6	99.3	3.897525267	1.18	5.89	0.104893494	0	0	0	0
4349	10/8/2023	69.08483953	41.5	88.9	24.997812478	18.46	33.57	0.001329961	0	0	0	0
3104	10/9/2020	58.91826528	30.2	87.1	21.300816015	13.94	30.56	2.6151e-05	1	0	0	0
3749	10/9/2020	78.01187966	70.7	88.7	6.882718897	1.83	11.45	8.257e-06	0	0	0	0
4173	10/9/2020	79.66899373	57.9	91.3	9.918676694	6.28	13.31	0.005623334	0	0	0	0
5608	10/9/2020	75.07736729	61.7	86.6	7.825601374	8.45	9.44	0.005538774	0	0	0	0
5130	10/9/2021	70.41786064	54.6	79.7	19.361974339	15.39	27.5	0.001381795	0	0	0	0
1058	10/9/2021	83.58599668	55.2	94.5	7.376751602	3.8	12.15	0.015855929	0	0	0	0
5471	10/9/2021	58.43467201	34.4	89.3	17.647006611	8.86	24.06	1.6943e-05	1	0	0	0
3399	10/9/2022	84.04438192	68.2	86.1	10.89877473	6.93	14.86	0.002889477	0	0	0	0
3609	10/9/2022	71.95842704	56.3	85.7	16.607555743	12.15	21.48	0.000390765	1	1	0	0
3809	10/9/2022	83.29280222	64.1	89.9	3.104884381	0.05	6.4	0.002875049	0	0	0	0
1081	10/9/2022	70.40769054	38.1	87.7	21.044145233	15.17	31.56	0.002845163	0	0	0	0
1914	10/9/2022	90.92519578	77.4	91.5	4.628304872	4.36	8.19	0.023284262	0	0	0	0
1931	10/9/2022	58.71236853	40.9	75.4	6.260575587	-1.73	14.34	2.38e-07	0	0	0	0
532	10/9/2023	84.78315474	62.2	94.3	14.255456773	8.1	19.28	0.016256935	1	1	0	0
3395	10/9/2023	92.17499062	68.7	92.1	0.577368598	-3.8	5.74	0.007489842	0	0	0	0
4072	10/9/2023	78.55289413	49.8	94.9	14.278099013	8.02	22.15	0.000220207	0	0	0	0
5095	10/9/2023	69.56216475	45.7	87.7	15.051981345	10.1	23.59	4.3525e-05	0	0	0	1
5330	11/1/2020	77.22691246	45.2	93.4	7.41501225	2.77	14.81	0.06809993	0	0	0	0
2779	11/1/2020	64.91056176	51.9	83.7	7.882512532	3.71	9.2	0.011175415	0	0	0	0
2074	11/1/2020	56.82362184	24.7	91.1	22.232337791	16.44	26.68	1.88e-07	1	1	0	0
2186	11/1/2021	84.29864435	64.0	89.0	7.063128116	3.2	15.29	0.004513893	0	0	0	0
449	11/1/2021	82.2446548	64.0	96.3	12.142347869	6.63	15.54	0.020298749	0	0	0	0
4052	11/1/2021	54.21961598	32.2	85.2	21.078197224	12.25	26.49	7.42e-06	0	1	0	0
5757	11/1/2022	59.6970743	41.2	74.1	12.052830559	4.69	23.45	4.487e-06	0	0	0	0
721	11/1/2022	71.64055985	40.5	84.6	25.931493622	18.23	35.17	0.002357172	1	0	0	0
2364	11/1/2023	91.99355786	68.3	96.8	13.663718576	8.18	20.21	0.000903445	0	0	0	0
4800	11/1/2023	93.53753196	94.4	94.8	10.419939535	4.82	14.38	0.005771161	0	0	0	0
2724	11/1/2023	90.12502884	73.1	97.1	8.033265545	2.25	15.77	0.002384022	0	0	0	0
1578	11/1/2023	73.27199629	50.6	87.8	8.324376682	4.17	14.18	0.080792159	0	0	0	0
1326	11/1/2023	88.98357345	74.5	90.8	3.632954754	1.04	7.72	0.002807463	0	0	0	0
997	11/1/2023	81.09950449	66.5	92.2	11.662812306	5.73	16.83	0.086692059	1	0	0	0
4787	11/1/2023	79.13756881	63.4	90.2	19.838320102	19.24	25.86	0.000166876	0	0	0	0
4803	11/10/2020	81.78724949	62.1	94.9	12.292763266	4.07	18.46	0.031764312	0	0	0	0
1260	11/10/2020	57.06842996	39.6	80.2	5.856067637	-2.07	13.51	0.003263665	0	1	0	0
2121	11/10/2020	79.80492161	55.9	93.6	26.362769302	20.55	34.51	0.001069924	0	0	0	0
3677	11/10/2020	67.40731315	46.8	86.4	19.508936584	12.23	23.01	1.363e-06	0	0	0	0
4876	11/10/2021	60.11990393	34.8	87.2	14.698532074	12.42	20.33	0.005973134	0	0	0	0
4228	11/10/2021	75.3965596	61.8	85.3	18.088549532	12.73	23.96	0.002743593	0	1	0	0
4967	11/10/2022	76.00719242	60.3	82.7	16.133350949	11.87	23.18	0.041866634	0	0	0	0
2335	11/10/2022	78.41312455	57.2	88.9	13.71529676	6.21	20.61	0.000139621	1	0	0	0
5226	11/10/2022	71.73109785	50.3	86.0	16.62528778	13.35	23.62	0.015846113	0	0	0	0
210	11/10/2023	88.95505778	91.1	92.5	8.429310578	8.38	10.77	0.000878026	0	0	0	0
3642	11/10/2023	72.03564904	54.0	90.0	17.005591965	11.19	19.61	0.007106937	0	0	0	0
2457	11/10/2023	55.09723993	35.7	86.3	29.147766215	21.67	38.05	0.003567329	1	1	0	0
4249	11/11/2020	40.1716542	20.5	71.3	23.106054014	14.01	33.93	5.242e-06	1	0	0	0
3760	11/11/2020	49.05230522	20.6	84.7	26.361613419	16.64	35.05	0.006375624	0	0	0	0
4675	11/11/2020	73.68745834	55.7	89.8	16.411559856	10.86	23.13	0.000519575	0	0	0	0
1189	11/11/2020	57.54326	43.9	74.6	6.79344772	2.13	9.66	0.0018991	0	0	0	0
339	11/11/2020	51.58114772	32.6	76.7	26.116289354	18.57	33.88	0.00025522	0	0	0	0
3316	11/11/2021	77.69093631	59.8	90.9	13.595360322	10.18	16.91	2.7211e-05	1	0	0	0
4187	11/11/2021	50.4782127	29.7	86.0	16.667219901	7.18	25.99	0.001891241	0	0	0	0
718	11/11/2022	98.20851064	97.6	98.2	1.091812676	3.39	2.6	0.036232296	0	0	0	0
1821	11/11/2022	73.61412941	51.1	88.6	7.822375047	2.32	14.54	1.6091e-05	0	0	0	0
842	11/11/2022	57.54008135	37.2	85.4	19.442295822	7.54	29.69	1.753e-06	0	0	0	0
5195	11/11/2022	41.16994883	29.1	63.5	24.712840779	15.38	31.21	0.001315606	0	0	0	0
2629	11/11/2023	78.8044923	54.0	90.9	11.375073327	12.32	17.88	0.014010298	0	0	0	0
5278	11/12/2020	48.03604575	25.3	68.7	15.962913928	7.22	25.94	3.637e-06	0	0	0	0
4985	11/12/2021	62.88548762	42.8	76.6	23.216621852	16.88	30.07	0.001945302	0	0	1	0
2380	11/12/2021	90.86690832	90.6	95.6	10.785472752	11.91	8.7	0.02268367	0	0	0	0
3327	11/12/2021	89.33353703	73.0	95.8	4.887449867	2.98	7.17	0.003222904	0	0	0	0
2434	11/12/2022	75.23698035	51.8	85.5	6.92087874	2.04	15.33	0.004806355	1	0	0	0
5145	11/12/2022	83.49571368	62.4	92.4	19.718018344	14.35	22.9	0.001909833	0	0	0	0
5309	11/12/2022	73.98045333	45.3	87.6	22.14514112	16.32	28.83	0.000934585	0	0	0	0
584	11/12/2022	67.28537356	46.6	88.3	9.14228949	4.48	13.18	0.001815327	0	0	0	0
3317	11/12/2022	54.63734922	34.9	78.3	27.549361687	19.24	36.94	1.0337e-05	1	1	0	0
1428	11/12/2022	60.47785599	40.9	77.0	18.480853842	11.97	27.08	0.010735983	0	0	0	0
1686	11/12/2023	76.84150895	63.4	87.1	4.874720514	-0.94	12.68	0.003078662	0	0	0	0
4782	11/12/2023	86.74840037	86.3	89.3	9.739463011	6.54	15.06	0.012063294	0	0	0	0
1714	11/12/2023	64.78998149	53.2	73.5	18.762091289	10.55	26.32	4.3941e-05	0	0	0	0
1367	11/12/2023	80.94508869	59.2	91.2	10.586950704	5.71	17.84	0.005074863	0	0	0	0
1321	11/13/2020	81.54974326	56.5	96.8	3.830298076	0.56	7.52	0.00367826	1	0	0	0
2234	11/13/2020	64.93926536	49.3	78.7	18.711762257	12.17	24.46	5.95e-07	0	0	0	0
2322	11/13/2020	69.03873374	43.8	92.8	26.404679591	18.64	34.26	0.002969721	0	0	0	0
3113	11/13/2020	79.82009657	59.6	92.8	10.332874471	5.32	16.98	0.012375576	0	0	0	0
3993	11/13/2020	69.64411756	50.7	92.2	17.209887601	10.95	20.08	0.00568893	0	0	0	0
2420	11/13/2020	78.45858334	66.9	88.3	14.697444238	9.52	21.88	0.00015516	1	1	0	0
1096	11/13/2020	83.55837499	65.6	95.6	20.384447629	13.13	25.49	0.000426718	1	0	0	0
4296	11/13/2021	79.40405381	69.1	85.7	12.068498787	8.89	15.34	0.00031506	0	0	0	0
3745	11/13/2021	69.06111409	33.9	94.0	13.916855486	4.01	21.87	0.004415582	0	0	0	0
4168	11/13/2021	92.04071376	93.5	97.8	7.645851751	1.04	12.23	0.024123871	0	0	0	0
4234	11/13/2022	68.2750293	36.4	90.4	8.924632454	1.29	20.34	4.609e-06	0	0	0	0
1895	11/13/2022	78.69536462	52.6	90.5	12.447377924	2.28	20.67	0.000260358	0	0	0	0
1955	11/13/2022	72.8044996	49.8	85.2	0.164404471	-3.84	5.23	8.6272e-05	0	0	0	0
2680	11/13/2022	97.32856243	97.6	99.0	-0.535366334	-4.65	2.33	0.020415264	0	0	0	0
2908	11/13/2022	68.22355232	56.8	85.1	18.278839568	12.43	22.09	0.015062084	1	0	0	0
4256	11/13/2022	83.38162918	76.8	86.8	3.602177107	-0.77	8.96	0.00032722	0	0	0	0
2268	11/13/2022	49.13231603	34.2	77.3	28.452267126	20.01	36.69	0.000335801	0	1	0	0
3810	11/13/2023	69.57535052	52.9	85.0	20.07540324	14.49	27.84	0.003757778	0	0	1	0
1409	11/13/2023	48.10457733	35.6	72.1	23.119168254	14.3	31.31	0.001957596	0	0	0	0
5945	11/13/2023	54.17332193	29.1	81.4	27.399156059	17.91	37.94	4.9349e-05	0	0	0	0
4017	11/14/2020	52.22330861	26.0	88.7	26.629337337	19.08	34.9	4.0738e-05	1	1	0	0
5774	11/14/2020	60.67524315	32.3	88.3	19.026802522	13.35	27.36	0.004309455	0	0	0	0
5765	11/14/2020	57.97193851	36.7	87.7	22.849002459	13.39	32.62	0.000229084	0	1	0	0
1560	11/14/2020	61.61773467	46.0	91.5	23.375650666	13.45	30.09	0.003752403	0	0	0	0
1053	11/14/2020	69.73752191	36.7	94.6	11.833201279	3.57	20.54	0.003607501	0	0	0	0
1941	11/14/2021	60.699134	44.5	76.2	11.818538267	7.55	19.78	2.067e-06	0	0	0	0
5351	11/14/2021	60.50241911	39.7	79.3	4.67899603	0.49	10.2	0.000181964	0	0	0	0
3358	11/14/2021	64.58535613	41.0	84.8	11.579521421	4.18	22.33	0.003724524	0	0	0	0
2537	11/14/2021	86.27634623	66.2	96.5	17.860794101	12.84	23.61	0.079903736	0	0	0	0
2508	11/14/2021	61.47080916	39.2	81.1	14.770611917	5.84	23.57	0.004125436	0	0	0	0
2725	11/14/2021	72.43960909	56.1	84.9	19.834511973	15.57	25.94	0.019539052	0	0	0	0
5124	11/14/2022	63.96017099	51.7	83.6	17.059975091	11.68	21.36	8.9591e-05	0	0	0	0
2611	11/14/2022	74.22817779	58.4	84.7	20.379465988	13.62	26.24	2.3876e-05	0	0	0	0
346	11/14/2022	83.14261111	63.0	90.5	13.399474451	10.79	19.39	0.018645939	0	1	0	0
1463	11/14/2023	66.46393945	41.6	90.3	20.769606247	15.11	27.84	0.038162557	0	0	0	0
1441	11/14/2023	75.59981928	69.1	86.7	22.05162887	16.42	28.35	0.001402125	0	0	0	0
2030	11/14/2023	89.19538606	65.2	95.9	11.2363965	7.54	19.84	0.075657561	0	0	0	0
5615	11/14/2023	82.70782445	64.8	93.8	7.155345858	3.28	13.02	0.003963808	0	0	0	0
5913	11/14/2023	83.83627522	76.8	86.2	4.729236628	3.49	9.39	0.013131766	0	0	0	0
531	11/15/2021	81.51484899	51.1	96.5	3.089050467	-1.74	8.45	0.004116476	1	0	0	0
4169	11/15/2021	74.97785444	47.5	88.3	8.077379635	4.43	12.4	0.019069224	0	0	0	0
4420	11/15/2022	66.49756656	36.1	86.7	19.332465308	12.27	30.0	5.1958e-05	0	0	0	0
2384	11/15/2022	79.70360701	65.7	81.6	11.460154345	7.8	17.47	1.297e-06	0	0	0	0
2469	11/15/2022	83.11555231	61.0	93.6	14.675260924	7.22	17.73	0.012456548	0	0	0	0
4464	11/15/2022	92.90105209	92.7	95.6	5.615226489	1.74	9.67	0.016571618	0	0	0	0
972	11/15/2022	68.9192082	49.0	91.2	8.776869342	3.05	17.7	0.003450621	0	0	0	0
2797	11/15/2023	91.59159217	97.6	87.2	0.838822844	-2.71	4.04	0.009439594	0	0	0	0
3984	11/15/2023	76.02070847	49.7	92.7	6.04382733	1.81	12.66	4.698e-05	0	0	0	0
5455	11/15/2023	63.10779848	50.4	80.1	22.884691716	15.43	27.72	0.00471572	0	0	0	0
2593	11/15/2023	71.28018482	47.2	90.2	4.328374233	-1.23	9.81	0.000454612	0	0	0	0
1822	11/16/2020	51.49301135	25.8	83.2	14.474958781	4.47	22.74	0.001362975	0	1	0	0
477	11/16/2020	60.29844169	32.5	83.6	15.789130634	8.46	23.02	0.001025655	0	0	0	0
4666	11/16/2020	74.6102449	40.6	93.8	29.019291466	20.58	37.87	0.00665028	0	0	0	0
5318	11/16/2020	54.12506969	37.2	78.3	29.221378467	19.59	38.0	7.755e-05	1	0	0	0
5472	11/16/2020	77.46752582	59.7	95.0	1.144613632	-3.25	4.31	0.009894225	0	0	0	0
698	11/16/2020	85.36980212	62.5	91.8	1.816191595	-2.61	6.14	0.003414451	0	0	0	0
2847	11/16/2021	84.33444455	53.9	94.3	2.036623388	-3.39	8.57	0.001698686	0	0	0	0
3475	11/16/2022	60.01131654	47.8	72.4	23.573058165	14.52	30.16	0.00278379	1	0	0	0
2673	11/16/2022	56.13715544	48.2	69.1	23.844248374	16.17	28.3	0.000264867	1	0	0	0
4432	11/16/2022	93.58568519	77.9	97.1	0.447953803	-3.84	3.64	0.002253823	0	0	0	0
5714	11/16/2023	59.37484354	38.3	77.4	20.535190122	12.36	27.2	1.861e-05	0	0	0	0
4808	11/16/2023	89.74422018	75.9	94.8	2.244413348	-1.38	6.51	0.00685894	0	0	0	0
1817	11/16/2023	66.19436262	48.2	85.0	19.521118114	13.22	28.47	0.001121418	1	1	0	0
1143	11/16/2023	81.86710654	64.1	92.9	23.435900502	15.31	29.58	0.000831121	0	0	0	0
5612	11/16/2023	65.11200784	49.7	75.7	15.052206152	13.33	18.45	0.013673269	0	0	0	0
1637	11/16/2023	69.17375294	52.5	87.5	17.131849809	12.13	21.51	0.009963935	0	0	0	0
4098	11/17/2020	67.45035045	48.6	85.6	7.155644729	2.55	11.95	0.000295	0	0	0	0
43	11/17/2020	53.30570441	34.7	73.2	15.85111632	5.46	23.87	0.000282588	0	0	0	0
4799	11/17/2021	60.7795417	35.5	85.8	20.669746561	11.47	31.18	2.589e-06	0	0	0	0
324	11/17/2022	78.71971201	62.5	92.8	28.282171523	20.6	34.64	0.034919327	1	0	0	0
5828	11/17/2022	64.02298387	43.6	79.8	21.827640564	17.12	27.72	9.1437e-05	0	0	0	0
3535	11/17/2022	64.60070178	49.9	85.2	21.666143315	14.64	25.76	0.069237679	0	0	0	0
5375	11/17/2023	70.03228713	56.5	82.7	3.096226493	-1.84	9.44	0.001535072	0	0	0	0
3098	11/17/2023	85.88090472	72.0	88.6	9.084219915	4.12	16.3	0.064746625	0	0	0	0
3346	11/17/2023	67.48065529	43.8	84.6	13.364683062	3.67	22.98	0.000485015	0	0	0	0
5443	11/17/2023	74.69928658	58.8	83.9	3.896787534	-2.18	7.69	0.010604391	0	0	0	0
5407	11/18/2020	42.53583608	19.4	70.0	15.45666371	8.16	24.87	0.001018741	1	0	0	0
733	11/18/2020	59.60901264	38.3	88.2	29.488604341	20.21	38.6	0.000184731	0	0	0	0
1514	11/18/2020	72.51746571	47.2	88.4	24.968739424	19.82	33.34	0.003483756	1	0	0	0
705	11/18/2020	57.54975556	35.9	81.2	23.17916803	13.61	33.29	2.5193e-05	0	0	0	0
1840	11/18/2021	88.09653946	84.4	96.6	23.19634078	17.68	27.7	0.034397527	0	0	0	0
3560	11/18/2021	51.17329047	32.8	66.2	3.475156095	-0.85	10.25	0.001617121	0	0	0	0
3070	11/18/2021	42.94843817	23.9	68.9	28.786418964	19.97	37.21	0.0	0	1	0	0
4074	11/18/2021	67.91184656	43.6	83.3	8.887155645	5.3	19.74	0.000288879	0	0	0	0
2055	11/18/2022	96.87186877	97.6	98.7	0.844010901	-2.53	3.88	0.035575664	0	0	0	0
3786	11/18/2022	58.56987363	43.3	82.5	16.231816167	9.43	24.63	0.001112395	0	0	0	0
2395	11/18/2023	74.20673175	63.1	80.7	8.476015614	3.8	8.93	8.33e-06	1	0	0	0
5077	11/18/2023	50.79659077	36.4	71.8	19.6114972	9.07	28.86	2.201e-06	0	0	0	0
5874	11/19/2020	76.96659771	48.0	90.2	17.872390535	12.73	23.28	0.000116724	0	1	0	0
5865	11/19/2020	80.17517322	51.2	94.6	28.867647951	21.37	37.87	0.005406342	0	1	0	0
2958	11/19/2020	68.62956716	58.7	76.8	21.00354709	17.91	25.75	0.000329258	0	0	0	0
5512	11/19/2020	82.94312174	67.9	90.4	11.429283457	7.63	20.75	1.265e-05	0	0	0	0
4013	11/19/2021	90.62403357	76.6	93.3	7.889101327	8.2	10.51	0.018962263	0	0	0	0
5819	11/19/2021	87.19398608	80.2	95.6	6.939173001	-1.21	11.73	0.003839805	0	1	0	0
775	11/19/2022	47.78520983	26.6	75.0	13.214442337	3.09	24.37	2e-08	0	0	0	0
5035	11/19/2022	71.45111631	42.7	90.8	23.780060518	13.13	34.27	0.010121101	0	0	0	0
